time,gate,car.id,population,carType,duration
1439146260,C0,20154509104501-59,14,2,416340
1439146320,C0,20152209112223-837,15,2,66660
1439160600,C0,20152009032045-131,16,3,668220
1439160780,C0,20153609033627-164,17,2,66060
1439165040,C0,20153108053138-793,16,3,147540
1439165880,C0,20155431125412-835,15,3,216120
1439169600,C0,20153903123925-684,14,2,684720
1439172420,C0,20155508035530-98,13,1,92280
1439175180,C0,20150108050153-619,12,2,159540
1439177700,C0,20152207072213-862,11,2,54000
1439212980,C0,20152209112223-837,10,2,323580
1439226840,C0,20153609033627-164,9,2,1028280
1439238840,C0,20155810125837-406,10,1,351120
1439314440,C0,20152307042315-347,9,2,370380
1439327700,C0,20154011014002-294,10,1,184020
1439333880,C0,20155411025401-133,11,3,758280
1439341500,C0,20153706063755-802,10,1,345300
1439395140,C0,20151712081746-902,11,3,515400
1439408580,C0,20153208123237-878,10,1,96120
1439428860,C0,20154708104711-651,9,1,82800
1439494380,C0,20151913121932-661,10,3,978180
1439507940,C0,20151813031829-984,11,2,63480
1439510820,C0,20152813042852-20,12,2,397080
1439511720,C0,20154011014002-294,11,3,92160
1439562360,C0,20151114071121-782,12,2,128160
1439562600,C0,20154509104501-59,11,2,416340
1439571420,C0,20151813031829-984,10,2,66660
1439576160,C0,20154114104153-864,11,1,198840
1439577120,C0,20150214110230-668,12,1,245280
1439577840,C0,20151514111535-583,13,1,153720
1439582460,C0,20152814122805-968,14,2,533700
1439589960,C0,20155810125837-406,13,3,668220
1439598180,C0,20154214044236-934,14,2,224460
1439650260,C0,20155707085753-292,13,2,66060
1439665800,C0,20153815113857-329,14,3,288120
1439666160,C0,20154215114244-418,15,2,88500
1439666880,C0,20151315121331-773,16,1,670500
1439668920,C0,20155815115806-862,17,3,364440
1439670480,C0,20151315011308-405,18,1,88800
1439684400,C0,20151115041109-804,19,1,76200
1439690520,C0,20151114071121-782,18,1,351120
1439731560,C0,20151514111535-583,17,1,184020
1439754660,C0,20154215114244-418,16,3,758280
1439755080,C0,20152816122841-313,17,1,95880
1439758140,C0,20153316013306-455,18,1,184980
1439759280,C0,20151315011308-405,17,3,515400
1439760600,C0,20151115041109-804,16,3,978180
1439775000,C0,20154114104153-864,15,2,63480
1439822400,C0,20150214110230-668,14,2,397080
1439822640,C0,20154214044236-934,13,2,128160
1439828820,C0,20152009032045-131,12,1,198840
1439829180,C0,20153217083226-786,13,2,76200
1439831160,C0,20155706065753-746,12,1,245280
1439836020,C0,20152017102041-706,13,3,120960
1439843100,C0,20151217121251-526,14,1,198900
1439850960,C0,20152816122841-313,13,1,153720
1439904600,C0,20151318061334-243,14,2,131580
1439905380,C0,20153217083226-786,13,2,533700
1439907900,C0,20152813042852-20,12,2,224460
1439910540,C0,20151712081746-902,11,3,288120
1439912280,C0,20152518072549-657,12,3,372900
1439930160,C0,20153118123109-283,13,1,74460
1439943120,C0,20153316013306-455,12,2,88500
1439953920,C0,20153815113857-329,11,1,670500
1439956980,C0,20152017102041-706,10,3,364440
1440002940,C0,20153219093204-479,11,1,297240
1440004620,C0,20153118123109-283,10,1,88800
1440017880,C0,20155919125917-79,11,2,96780
1440024180,C0,20152719032729-250,12,1,356520
1440033360,C0,20155815115806-862,11,1,76200
1440036180,C0,20151318061334-243,10,1,95880
1440042000,C0,20151217121251-526,9,1,184980
1440086160,C0,20151308101333-914,8,2,76200
1440090660,C0,20154120094138-417,9,2,353160
1440092160,C0,20155411025401-133,8,3,120960
1440103320,C0,20153720123722-777,9,2,750480
1440113640,C0,20152620032609-833,10,1,181080
1440114660,C0,20155919125917-79,9,1,198900
1440116160,C0,20152814122805-968,8,2,131580
1440184440,C0,20150821110852-676,9,1,272220
1440194340,C0,20154421024437-278,10,2,450060
1440201120,C0,20151721041729-734,11,1,99180
1440264720,C0,20154922094908-595,12,1,1060980
1440274560,C0,20154422124407-513,13,1,242580
1440278940,C0,20152422012450-156,14,1,175320
1440282540,C0,20151122021140-914,15,1,63660
1440285180,C0,20152518072549-657,14,3,372900
1440288420,C0,20153022043047-509,15,2,70200
1440288660,C0,20153122043149-695,16,2,231600
1440294720,C0,20152620032609-833,15,1,74460
1440300180,C0,20153219093204-479,14,1,297240
1440300300,C0,20151721041729-734,13,2,96780
1440337380,C0,20151315121331-773,12,1,356520
1440346200,C0,20151122021140-914,11,2,353160
1440349260,C0,20155823085830-345,12,1,303600
1440352260,C0,20153723093753-818,13,3,336240
1440352380,C0,20153723103750-402,14,3,169860
1440358620,C0,20153022043047-509,13,2,750480
1440361740,C0,20154923124957-839,14,2,251520
1440374520,C0,20154423044431-936,15,2,335160
1440377160,C0,20154023044028-20,16,1,655980
1440378300,C0,20153123053121-598,17,2,80400
1440380700,C0,20152719032729-250,16,1,181080
1440424800,C0,20152124062158-615,17,1,295080
1440443820,C0,20154120094138-417,16,1,272220
1440449160,C0,20153124123117-215,17,2,240240
1440454260,C0,20152422012450-156,16,2,450060
1440456660,C0,20150821110852-676,15,1,99180
1440458700,C0,20153123053121-598,14,1,1060980
1440462000,C0,20151324041323-86,15,1,271920
1440472560,C0,20151913121932-661,14,1,242580
1440515040,C0,20154725064714-647,15,2,461400
1440517140,C0,20154422124407-513,14,1,175320
1440520260,C0,20153122043149-695,13,1,63660
1440522240,C0,20153723103750-402,12,2,70200
1440523680,C0,20155825095843-923,13,2,79920
1440524640,C0,20153425093430-367,14,2,282060
1440542280,C0,20152325032338-563,15,2,179700
1440546060,C0,20153925033936-464,16,2,279600
1440603600,C0,20155825095843-923,15,2,231600
1440607200,C0,20150226090228-180,16,3,469140
1440613260,C0,20154923124957-839,15,1,303600
1440632820,C0,20151026041051-922,16,1,490680
1440644400,C0,20154421024437-278,15,3,336240
1440652860,C0,20155823085830-345,14,3,169860
1440688500,C0,20153723093753-818,13,2,251520
1440689400,C0,20153124123117-215,12,2,335160
1440697140,C0,20152527102521-92,13,2,850860
1440709680,C0,20154423044431-936,12,1,655980
1440719880,C0,20152124062158-615,11,2,80400
1440721980,C0,20152325032338-563,10,1,295080
1440733920,C0,20151324041323-86,9,2,240240
1440767760,C0,20150028060003-741,10,1,350280
1440768540,C0,20151428061408-195,11,2,348300
1440771300,C0,20150628060613-79,12,1,515760
1440776280,C0,20155628075607-90,13,1,349440
1440776460,C0,20150728080743-392,14,1,84960
1440780060,C0,20151128091137-757,15,1,386940
1440800400,C0,20151228021221-216,16,1,226440
1440804900,C0,20151728041704-292,17,1,107400
1440806700,C0,20153425093430-367,16,1,271920
1440825660,C0,20153925033936-464,15,2,461400
1440853800,C0,20153720123722-777,14,2,79920
1440861420,C0,20150728080743-392,13,2,282060
1440912300,C0,20151728041704-292,12,2,179700
1440952200,C0,20154930084931-614,13,1,73800
1440956280,C0,20152030102012-63,14,1,195600
1440960060,C0,20150630110633-414,15,1,538080
1440961920,C0,20150930110949-443,16,1,350640
1440966180,C0,20150530010559-140,17,2,110040
1440976440,C0,20154725064714-647,16,2,279600
1441026000,C0,20154930084931-614,15,3,469140
1441026840,C0,20151228021221-216,14,1,490680
1441033140,C0,20154023044028-20,13,2,850860
1441048560,C0,20153931113929-38,14,1,445440
1441051200,C0,20152431122444-914,15,2,175260
1441060140,C0,20155331025312-334,16,1,57480
1441076220,C0,20150530010559-140,15,1,350280
1441076340,C0,20150226090228-180,14,2,348300
1441116840,C0,20151428061408-195,13,1,515760
1441117620,C0,20155331025312-334,12,1,349440
1441118040,C0,20150028060003-741,11,1,84960
1441122540,C0,20151001081041-702,12,1,194400
1441123500,C0,20151026041051-922,11,1,386940
1441125720,C0,20155628075607-90,10,1,226440
1441132860,C0,20150401110417-611,11,1,168960
1441147080,C0,20150501030502-599,12,3,66420
1441151880,C0,20152030102012-63,11,1,107400
1441156020,C0,20150301050357-768,12,1,64080
1441167000,C0,20151128091137-757,11,1,73800
1441213500,C0,20150501030502-599,10,1,195600
1441220100,C0,20150301050357-768,9,1,538080
1441226460,C0,20152431122444-914,8,1,350640
1441242420,C0,20155102055140-273,9,3,80460
1441287060,C0,20150628060613-79,8,2,110040
1441294020,C0,20152803072816-844,9,2,436620
1441301820,C0,20150401110417-611,8,1,445440
1441304760,C0,20154703104737-748,9,3,882780
1441309260,C0,20150403120405-547,10,3,68460
1441312560,C0,20150930110949-443,9,2,175260
1441316940,C0,20151001081041-702,8,1,57480
1441322880,C0,20155102055140-273,7,1,194400
1441325700,C0,20154922094908-595,6,1,168960
1441327500,C0,20153103053109-344,7,3,682620
1441376340,C0,20154504064547-329,8,1,114780
1441377720,C0,20150403120405-547,7,3,66420
1441393740,C0,20155504115554-356,8,1,95580
1441403100,C0,20153804013829-884,9,2,150720
1441472280,C0,20152405092403-279,10,1,282480
1441476120,C0,20152505102537-378,11,3,448440
1441489320,C0,20155504115554-356,10,1,64080
1441491120,C0,20154504064547-329,9,3,80460
1441494000,C0,20153931113929-38,8,2,436620
1441498140,C0,20150630110633-414,7,3,882780
1441548000,C0,20152527102521-92,6,3,68460
1441550760,C0,20151106071138-520,7,2,343080
1441553820,C0,20153804013829-884,6,3,682620
1441560240,C0,20150606090649-896,7,1,692460
1441564380,C0,20155206105202-711,8,1,184740
1441577340,C0,20153406023410-438,9,1,63360
1441582500,C0,20153106033136-478,10,1,145920
1441640700,C0,20153406023410-438,9,1,114780
1441647360,C0,20155107095150-103,10,2,74520
1441658640,C0,20151307011356-805,11,2,103140
1441660140,C0,20150307010338-210,12,2,262320
1441663500,C0,20155107025120-910,13,2,403800
1441721880,C0,20155107095150-103,12,1,95580
1441728420,C0,20153106033136-478,11,2,150720
1441730640,C0,20152803072816-844,10,1,282480
1441741920,C0,20150908120959-737,11,2,586260
1441749120,C0,20155206105202-711,10,3,448440
1441754760,C0,20152405092403-279,9,2,343080
1441761780,C0,20151307011356-805,8,1,692460
1441834260,C0,20155609015650-953,9,2,150120
1441893840,C0,20151106071138-520,8,1,184740
1441920660,C0,20155810015814-86,9,3,448200
1441922460,C0,20150307010338-210,8,1,63360
1441922460,C0,20154610014621-394,9,2,198960
1441924560,C0,20152505102537-378,8,1,145920
1441984380,C0,20155609015650-953,7,2,74520
1441985160,C0,20155211075227-27,8,1,114720
1441986300,C0,20151211081210-391,9,2,293640
1442008800,C0,20154311024355-911,10,1,65880
1442010120,C0,20153103053109-344,9,2,103140
1442013240,C0,20155711025756-499,10,3,230880
1442015160,C0,20153011043031-930,11,1,57180
1442022780,C0,20154811054808-989,12,1,66480
1442023080,C0,20155611055631-743,13,2,264600
1442067300,C0,20155107025120-910,12,2,262320
1442072340,C0,20153011043031-930,11,2,403800
1442074680,C0,20154311024355-911,10,2,586260
1442089260,C0,20154811054808-989,9,2,150120
1442099880,C0,20155211075227-27,8,3,448200
1442100000,C0,20150612040643-903,9,1,243900
1442101320,C0,20153612033615-297,10,1,76740
1442107920,C0,20152512052534-249,11,2,398580
1442121420,C0,20154610014621-394,10,2,198960
1442152380,C0,20151913061938-878,11,1,102180
1442155560,C0,20151713071733-979,12,1,302520
1442168340,C0,20151013101006-462,13,1,74700
1442178060,C0,20153612033615-297,12,1,114720
1442182140,C0,20155913015944-240,13,1,605880
1442186220,C0,20153613033606-451,14,2,611640
1442187540,C0,20154703104737-748,13,2,293640
1442243040,C0,20151013101006-462,12,1,65880
1442244120,C0,20155711025756-499,11,3,230880
1442249220,C0,20154314084327-265,12,2,298140
1442252700,C0,20150606090649-896,11,1,57180
1442254560,C0,20151913061938-878,10,1,66480
1442279940,C0,20151211081210-391,9,2,264600
1442287680,C0,20155611055631-743,8,1,243900
1442328180,C0,20150908120959-737,7,1,76740
1442343900,C0,20150612040643-903,6,2,398580
1442350920,C0,20152615012610-377,7,2,347700
1442362920,C0,20155115045123-3,8,1,576900
1442368860,C0,20155810015814-86,7,1,102180
1442458080,C0,20151713071733-979,6,1,302520
1442504640,C0,20152917082955-286,7,3,171780
1442506500,C0,20152512052534-249,6,1,74700
1442509860,C0,20155417095454-820,7,3,263580
1442509860,C0,20155817085826-736,8,1,535980
1442515140,C0,20155705025759-63,9,1,2789940
1442547360,C0,20154314084327-265,8,1,605880
1442598300,C0,20154518094547-315,9,1,463680
1442624700,C0,20153218053206-183,10,1,251220
1442673960,C0,20154019064052-72,11,2,111060
1442676420,C0,20152917082955-286,10,2,611640
1442684760,C0,20151219101232-863,11,3,187200
1442698620,C0,20152615012610-377,10,2,298140
1442773440,C0,20155417095454-820,9,2,347700
1442785020,C0,20154019064052-72,8,1,576900
1442788020,C0,20155913015944-240,7,3,171780
1442797860,C0,20153613033606-451,6,3,263580
1442868480,C0,20151821011808-722,7,1,608040
1442871960,C0,20151219101232-863,6,1,535980
1442875920,C0,20153218053206-183,5,1,2789940
1442929860,C0,20151522061542-891,6,2,528480
1442939820,C0,20155115045123-3,5,1,463680
1442939940,C0,20150322090352-662,6,1,79320
1442954220,C0,20150722010749-2,7,1,439740
1443019260,C0,20150322090352-662,6,1,251220
1443036780,C0,20155923115946-322,7,2,378660
1443039300,C0,20153723123726-448,8,2,700020
1443045840,C0,20155817085826-736,7,2,111060
1443061980,C0,20154518094547-315,6,3,187200
1443105720,C0,20150824070825-886,7,3,307920
1443121800,C0,20153624113634-748,8,2,178860
1443130740,C0,20152224022226-330,9,1,445740
1443139200,C0,20154524034503-939,10,3,99600
1443202800,C0,20150025100041-260,11,3,426600
1443210060,C0,20155925115933-802,12,2,200160
1443210180,C0,20150825120831-381,13,1,357540
1443220800,C0,20150925030923-872,14,2,179400
1443238800,C0,20154524034503-939,13,1,608040
1443273840,C0,20150926060947-3,14,1,192000
1443275280,C0,20151526061504-680,15,3,800460
1443295920,C0,20150026120010-942,16,2,350460
1443300660,C0,20153624113634-748,15,2,528480
1443301680,C0,20152826012855-73,16,3,197100
1443314940,C0,20154326044353-158,17,3,950280
1443393960,C0,20150722010749-2,16,1,79320
1443400200,C0,20150925030923-872,15,1,439740
1443410220,C0,20155925115933-802,14,2,378660
1443413640,C0,20150824070825-886,13,2,700020
1443415440,C0,20155923115946-322,12,3,307920
1443458340,C0,20151522061542-891,11,2,178860
1443459240,C0,20153828093806-862,12,2,114360
1443461760,C0,20150228100235-385,13,2,434280
1443465840,C0,20150926060947-3,12,1,445740
1443476520,C0,20151821011808-722,11,3,99600
1443498780,C0,20152826012855-73,10,3,426600
1443544980,C0,20153329083354-580,11,1,212040
1443550980,C0,20150729110716-839,12,1,101280
1443559560,C0,20153029123049-92,13,2,156120
1443567720,C0,20150825120831-381,12,2,200160
1443569160,C0,20155229035205-191,13,2,223440
1443573600,C0,20153828093806-862,12,1,357540
1443576480,C0,20152224022226-330,11,2,179400
1443629400,C0,20150025100041-260,10,1,192000
1443631680,C0,20153730083758-789,11,2,527160
1443637380,C0,20152130102130-760,12,2,383940
1443646380,C0,20150026120010-942,11,3,800460
1443652260,C0,20150729110716-839,10,2,350460
1443654540,C0,20150930030938-661,11,3,758940
1443715680,C0,20153029123049-92,10,3,197100
1443739320,C0,20153723123726-448,9,3,950280
1443757020,C0,20153329083354-580,8,2,114360
1443792600,C0,20155229035205-191,7,2,434280
1443896040,C0,20150228100235-385,6,1,212040
1444021320,C0,20152130102130-760,5,1,101280
1444075740,C0,20151526061504-680,4,2,156120
1444158840,C0,20153730083758-789,3,2,223440
1444245960,C0,20151707111715-550,4,2,118740
1444265220,C0,20154326044353-158,3,2,527160
1444364700,C0,20151707111715-550,2,2,383940
1444410480,C0,20152909092941-524,3,1,195900
1444413480,C0,20150930030938-661,2,3,758940
1444606380,C0,20152909092941-524,1,2,118740
1444959420,C0,20155415055448-117,2,1,69900
1445029320,C0,20155415055448-117,1,1,195900
1445269440,C0,20150419080453-269,2,2,78720
1445305080,C0,20155705025759-63,1,1,69900
1445348160,C0,20150419080453-269,0,2,78720
1445628240,C0,20154623114627-225,1,1,286200
1445643060,C0,20152823032832-378,2,2,54900
1445646180,C0,20151823041807-23,3,3,101460
1445697960,C0,20152823032832-378,2,1,286200
1445747640,C0,20151823041807-23,1,2,54900
1445914440,C0,20154623114627-225,0,3,101460
1452101940,C0,20160506090520-274,1,2,102420
1452204360,C0,20160506090520-274,0,2,102420
1456881600,C0,20155705025759-63,1,1,2575020
1457125140,C0,20162904122951-717,2,1,203640
1457328780,C0,20162904122951-717,1,1,2575020
1457729700,C0,20162904122951-717,2,1,202920
1457814540,C0,20161412121444-732,3,1,71880
1457886420,C0,20161412121444-732,2,1,203640
1457932620,C0,20162904122951-717,1,1,202920
1458330300,C0,20162904122951-717,2,1,204780
1458535080,C0,20162904122951-717,1,1,71880
1458935820,C0,20162904122951-717,2,1,202980
1459138800,C0,20162904122951-717,1,1,204780
1459456620,C0,20155705025759-63,0,1,202980
1459541400,C0,20162904122951-717,1,1,202740
1459744140,C0,20162904122951-717,0,1,202740
1460146140,C0,20162904122951-717,1,1,203700
1460349840,C0,20162904122951-717,0,1,203700
1461354240,C0,20163922113927-867,1,3,349140
1461703380,C0,20163922113927-867,0,3,349140
1462126860,C0,20162101102134-434,1,3,185280
1462308840,C0,20162403012456-660,2,1,201300
1462312140,C0,20162101102134-434,1,3,185280
1462485600,C0,20165305015329-885,2,1,175740
1462510140,C0,20162403012456-660,1,1,201300
1462553520,C0,20163806093805-983,2,1,299580
1462633860,C0,20163207073234-8,3,2,215700
1462661340,C0,20165305015329-885,2,1,175740
1462664220,C0,20163707033759-413,3,1,140580
1462672320,C0,20163607053650-333,4,1,61020
1462733340,C0,20163607053650-333,3,1,299580
1462752420,C0,20163108043103-996,4,3,160920
1462804800,C0,20163707033759-413,3,2,215700
1462813800,C0,20163909093927-432,4,1,342060
1462822380,C0,20160109120154-984,5,3,542460
1462849560,C0,20163207073234-8,4,1,140580
1462853100,C0,20163806093805-983,3,1,61020
1462913340,C0,20163108043103-996,2,3,160920
1462992120,C0,20160711110708-553,3,2,508440
1463073720,C0,20160412100403-624,4,1,631500
1463074320,C0,20161412101451-978,5,1,271080
1463093700,C0,20161112031156-198,6,2,280320
1463155860,C0,20163909093927-432,5,1,342060
1463247120,C0,20165814095833-724,6,2,253260
1463260740,C0,20161214011208-135,7,1,57360
1463269440,C0,20161414041441-290,8,3,405240
1463318100,C0,20161214011208-135,7,3,542460
1463345400,C0,20161412101451-978,6,2,508440
1463364840,C0,20160109120154-984,5,1,631500
1463374020,C0,20161112031156-198,4,1,271080
1463442840,C0,20165116035154-472,5,1,95880
1463500380,C0,20165814095833-724,4,2,280320
1463500560,C0,20160711110708-553,3,2,253260
1463533500,C0,20163217053256-155,4,1,318060
